time,tavg,tmin,tmax,prcp,ID
22-09-1991,28.8,25.9,32.4,0,5
23-09-1991,28.8,25.1,32.5,0,5
24-09-1991,28.8,26.6,31.5,0,5
25-09-1991,28.7,25.3,,0.3,5
26-09-1991,28.3,25,31.7,0,5
27-09-1991,28.1,25.2,31.2,0,5
28-09-1991,28.4,26,,0,5
29-09-1991,28.3,,31.9,0,5
30-09-1991,28.9,25.9,32.1,0,5
01-10-1991,28.6,25.7,32,0,5
02-10-1991,28.7,,,0,5
03-10-1991,29,24,35.5,0,5
04-10-1991,28.8,21.9,34.6,0,5
05-10-1991,26.7,,33,,5
06-10-1991,27.4,22.1,,0,5
07-10-1991,27.9,22.1,32.3,0,5
08-10-1991,27.3,,31.1,0,5
09-10-1991,27,23.7,31.4,0,5
10-10-1991,27.6,23.8,31.3,0,5
11-10-1991,27.4,24.9,31.6,0,5
12-10-1991,28.1,24.7,31.5,0,5
13-10-1991,27.6,23.2,31.7,0,5
14-10-1991,27.6,24.1,32,0,5
15-10-1991,27.6,23.7,31.3,0,5
16-10-1991,28.3,23,33.5,0,5
17-10-1991,29.9,24.5,36,0,5
18-10-1991,29.6,24.6,36.3,0,5
19-10-1991,29.3,23.8,35.7,0,5
20-10-1991,29.9,24,36.2,0,5
21-10-1991,29.6,23.6,36.4,0,5
22-10-1991,29.8,24.9,36.7,0,5
23-10-1991,30,23.7,36.3,0,5
24-10-1991,27.8,,,0,5
25-10-1991,27.6,21.4,35.6,0,5
26-10-1991,25.2,21.3,,0,5
27-10-1991,27.3,19.9,36.2,0,5
28-10-1991,28.3,21.1,36.6,0,5
29-10-1991,28.4,20.2,36.9,0,5
30-10-1991,29.3,,36.1,0,5
31-10-1991,27.9,21.9,35.6,0,5
01-11-1991,27.3,21.5,34.9,0,5
02-11-1991,27,19.4,35.3,0,5
03-11-1991,26.4,18.9,34.8,0,5
04-11-1991,26.8,19.1,35.2,0,5
05-11-1991,27.6,22.1,34.7,0,5
06-11-1991,28.9,21.3,34.8,0,5
07-11-1991,26.9,23.3,33.9,0,5
08-11-1991,27.4,22.2,32.7,0,5
09-11-1991,26.9,22,31.9,0,5
10-11-1991,25.7,,32.8,0,5
11-11-1991,27.3,19.3,34,0,5
12-11-1991,26.7,19.9,34.4,0,5
13-11-1991,28.2,21,35,0,5
14-11-1991,27.8,21.9,35.6,0,5
15-11-1991,27.6,21.1,35.1,0,5
16-11-1991,28.5,22.4,34,0,5
17-11-1991,28.2,23.8,33.6,,5
18-11-1991,27.8,24.8,33.4,0,5
19-11-1991,27.9,23.9,,0,5
20-11-1991,28,23.3,34.2,0,5
21-11-1991,26.7,,35.4,0,5
22-11-1991,26.6,20,32.6,0,5
23-11-1991,28.6,22.9,34.6,,5
24-11-1991,27.4,,34,0,5
25-11-1991,26,20.3,33.9,0,5
26-11-1991,27.1,20.1,33.5,0,5
27-11-1991,27.4,21.1,32.8,,5
28-11-1991,26.4,21.4,32.6,0,5
29-11-1991,24.7,,31.3,0,5
30-11-1991,24.6,,31.2,0,5
01-12-1991,23.2,15.7,30.6,0,5
02-12-1991,24.8,17.5,33.2,0,5
03-12-1991,25.3,19.1,32.6,0,5
04-12-1991,25.3,19.9,33.7,0,5
05-12-1991,25.9,20.4,34.3,0,5
06-12-1991,24.9,18.9,33.7,0,5
07-12-1991,24.9,18,34.7,0,5
08-12-1991,25.2,,32.9,0,5
09-12-1991,24.5,17.2,33.9,0,5
10-12-1991,26.2,17.9,34,0,5
11-12-1991,26.9,21.8,32.7,0,5
12-12-1991,25.7,,34,0,5
13-12-1991,25.1,20.9,,0,5
14-12-1991,25.1,19.4,32.5,0,5
15-12-1991,24.4,17.5,33,151.9,5
16-12-1991,24.3,17.5,33.3,0,5
17-12-1991,24.7,16.1,32.9,0,5
18-12-1991,23.8,17.3,32,0,5
19-12-1991,24.8,17.6,32.6,0,5
20-12-1991,24.2,19.8,31,0,5
21-12-1991,22.7,,,0,5
22-12-1991,23.2,17.5,29.4,0,5
23-12-1991,23.2,18.3,29.1,0,5
24-12-1991,22.9,17.4,28.2,,5
25-12-1991,21.8,,27.7,7.4,5
26-12-1991,19.4,13.2,25.3,0,5
27-12-1991,18.9,11.5,,0,5
28-12-1991,21.5,12.9,30.1,0,5
29-12-1991,20.8,14.6,,0,5
30-12-1991,20.6,14.5,28,0,5
31-12-1991,21.3,11.9,27.1,0,5
01-01-1992,22.8,16.6,29.7,0,5
02-01-1992,24.1,,32.6,0,5
03-01-1992,23.6,,32.7,0,5
04-01-1992,22.2,14.3,31.9,0,5
05-01-1992,23.7,,32.6,0,5
06-01-1992,22.3,14.1,33.3,0,5
07-01-1992,20.3,13.6,32.1,0,5
08-01-1992,21.2,13.5,29,0,5
09-01-1992,21.6,15.4,28.3,0,5
10-01-1992,20.7,16.5,25.3,0,5
11-01-1992,20.3,14.6,27.4,0,5
12-01-1992,21.3,12.8,30.5,0,5
13-01-1992,23.3,16.2,31.7,0,5
14-01-1992,23.9,17.4,33,0,5
15-01-1992,24,18.1,30.3,0,5
16-01-1992,22.6,16,30.1,0,5
17-01-1992,24.1,16.7,34.7,0,5
18-01-1992,26.6,,34.3,0,5
19-01-1992,25.1,17.5,33.5,0,5
20-01-1992,24,16.4,34.3,0,5
21-01-1992,24.2,16.7,31.2,0,5
22-01-1992,24.5,17.6,33.3,0,5
23-01-1992,23.8,16.3,31.1,0,5
24-01-1992,25.3,17.5,35.4,0,5
25-01-1992,24.9,18.2,34.2,0,5
26-01-1992,25.9,19.3,35.3,0,5
27-01-1992,25.4,19.1,33.6,0,5
28-01-1992,25.5,19.3,33.9,0,5
29-01-1992,25.1,19.1,32.2,0,5
30-01-1992,25.2,20.8,31.5,0,5
31-01-1992,23.1,,29,0,5
01-02-1992,22,17.2,28.1,0,5
02-02-1992,23.1,16.8,28.2,0,5
03-02-1992,24.1,18.7,29.5,0,5
04-02-1992,23.5,17.9,31,0,5
05-02-1992,24.7,,32.5,0,5
06-02-1992,24.8,18.5,31.2,0,5
07-02-1992,24,19,31,0,5
08-02-1992,22.5,,26.8,0,5
09-02-1992,22.6,17.4,28.1,0,5
10-02-1992,23.3,17.6,30.5,0,5
11-02-1992,23.7,15.3,33.3,0,5
12-02-1992,24.8,17.7,31.7,0,5
13-02-1992,23.3,17.1,28.6,0,5
14-02-1992,23.3,,28,0,5
15-02-1992,21.5,14.4,28.1,0,5
16-02-1992,21.4,14.5,27.1,0,5
17-02-1992,22.2,,27.1,0,5
18-02-1992,22.1,15.6,28.3,0,5
19-02-1992,23.2,18.3,27.1,0,5
20-02-1992,22.6,,27.5,0,5
21-02-1992,23.1,17.1,29.5,0,5
22-02-1992,22.8,15.3,29.4,0,5
23-02-1992,24.2,15.7,31.2,0,5
24-02-1992,26,15.9,34.8,0,5
25-02-1992,26.7,,35.6,0,5
26-02-1992,26.2,17,35,0,5
27-02-1992,24.9,,32.1,0,5
28-02-1992,23,17.3,28,0,5
29-02-1992,24.1,17.7,29.3,0,5
01-03-1992,25.3,19.1,32.3,0,5
02-03-1992,26.4,18.6,32.7,0,5
03-03-1992,27.4,21.5,35,0,5
04-03-1992,26.3,20.3,34.6,0,5
05-03-1992,25.6,19.4,31.7,0,5
06-03-1992,25.7,21,,0,5
07-03-1992,24.1,20.3,,0,5
08-03-1992,24.3,19.3,29.7,0,5
09-03-1992,23.8,19.3,29.4,0,5
10-03-1992,24.1,18.3,30.5,0,5
11-03-1992,25.9,19.1,30.8,0,5
12-03-1992,27.2,19.7,34.8,0,5
13-03-1992,29.6,,37.5,0,5
14-03-1992,28.2,22.3,34.7,0,5
15-03-1992,27.6,,35.8,0,5
16-03-1992,26.9,20.6,,0,5
17-03-1992,25.4,18.3,31.8,0,5
18-03-1992,26.2,18.6,31.2,0,5
19-03-1992,26.3,18.4,31.8,0,5
20-03-1992,27.9,18.8,35.3,,5
21-03-1992,27.2,,31.8,0,5
22-03-1992,27.4,21.6,32,0,5
23-03-1992,29.4,21.5,34.8,0,5
24-03-1992,28.6,22.1,33.4,0,5
25-03-1992,27.4,22.9,30.8,0,5
26-03-1992,28.9,21.4,34.3,0,5
27-03-1992,30.2,23.4,38.2,0,5
28-03-1992,28.5,24.1,32,0,5
29-03-1992,29.6,,34.1,0,5
30-03-1992,27.1,22.5,31.7,0,5
31-03-1992,26.7,21.7,31.7,0,5
01-04-1992,27.1,22,31.6,0,5
02-04-1992,27.4,22.1,31.6,0,5
03-04-1992,26.4,,31.4,0,5
04-04-1992,26.5,20.9,32.4,0,5
05-04-1992,26.9,21.6,31,0,5
06-04-1992,27.9,22.9,32.1,0,5
07-04-1992,28.3,24.1,32.8,0,5
08-04-1992,26.9,23.7,,0,5
09-04-1992,27.4,23.5,31,0,5
10-04-1992,27.9,22.7,32.8,0,5
11-04-1992,27.2,23.9,30.9,0,5
12-04-1992,27.2,23.4,31.7,0,5
13-04-1992,28.4,23.6,33.2,0,5
14-04-1992,28.5,23.4,32.5,0,5
15-04-1992,28.3,22.5,32.1,0,5
16-04-1992,28.9,22.9,33.3,0,5
17-04-1992,27.5,22.5,32.2,0,5
18-04-1992,26.9,,30.6,0,5
19-04-1992,27.3,22.8,31.6,0,5
20-04-1992,27.9,22.2,33.3,0,5
21-04-1992,28.2,24.7,34.7,0,5
22-04-1992,27.8,,32,0,5
23-04-1992,26.4,22.2,30.7,0,5
24-04-1992,26.7,22.1,31,0,5
25-04-1992,27.4,23,31.4,0,5
26-04-1992,28.4,24.1,33.8,0,5
27-04-1992,27.7,24.2,32.7,0,5
28-04-1992,28.5,25.6,31.4,0,5
29-04-1992,28.6,25.6,31.2,0,5
30-04-1992,28.8,25.1,32,0,5
01-05-1992,28.6,25,31.6,0,5
02-05-1992,28.7,24.7,32,0,5
03-05-1992,28.4,,31.6,0,5
04-05-1992,28.6,25.1,31.9,0,5
05-05-1992,27.9,24.9,32.7,0,5
06-05-1992,29.8,24.7,,0,5
07-05-1992,29.3,25.3,,0,5
08-05-1992,29.6,25.8,33.4,0,5
09-05-1992,28.6,24.5,32.6,0,5
10-05-1992,28.7,25.7,32.1,0,5
11-05-1992,28.9,25.5,32.7,0,5
12-05-1992,29.1,25.6,32.4,0,5
13-05-1992,31.2,26.5,35,,5
14-05-1992,30.7,27.7,,0,5
15-05-1992,30.1,,33.1,0,5
16-05-1992,29.7,,32.4,0,5
17-05-1992,28.9,26.3,31.9,0,5
18-05-1992,29.2,25.7,32.3,0,5
19-05-1992,29.7,27.5,32.7,0,5
20-05-1992,29.8,27.8,32.6,0,5
21-05-1992,29.6,27.7,33,0,5
22-05-1992,29.7,27.6,32.6,0,5
23-05-1992,29.6,27.5,32.4,0,5
24-05-1992,29.8,28.1,33.1,0,5
25-05-1992,30.2,28.3,33,0,5
26-05-1992,30.6,28.4,33.3,0,5
27-05-1992,30.3,28.5,33.4,0,5
28-05-1992,30.2,27,32.8,0,5
29-05-1992,30,27.1,33.2,0,5
30-05-1992,29.4,26.7,32.8,0,5
31-05-1992,30.1,26.4,32.9,0,5
01-06-1992,30.1,26.9,32.9,0,5
02-06-1992,29.9,27,32.9,,5
03-06-1992,30.1,27.2,33.8,1,5
04-06-1992,30.5,26.9,,0,5
05-06-1992,30.2,28,33,0,5
06-06-1992,30.3,28.1,33.3,0,5
07-06-1992,30.3,28.1,33,0,5
08-06-1992,30.8,28.2,33.3,0,5
09-06-1992,30.6,27.6,33.4,0,5
10-06-1992,30.6,28,,0,5
11-06-1992,30.7,27.9,33.6,0,5
12-06-1992,31.3,29,34.3,0,5
13-06-1992,31.2,28.8,34.3,0,5
14-06-1992,31.2,29.3,,0,5
15-06-1992,31,29.5,33.7,0.5,5
16-06-1992,31.1,29.1,34,0,5
17-06-1992,30.7,29.2,33.7,0,5
18-06-1992,31.2,29.5,33.6,0,5
19-06-1992,30.5,,32.8,0,5
20-06-1992,28.6,24.5,30.4,45.5,5
21-06-1992,26.4,,29.6,6.4,5
22-06-1992,28.3,24.3,,24.6,5
23-06-1992,25.7,24.1,,25.1,5
24-06-1992,29.2,24.1,31.5,15,5
25-06-1992,29.8,28.1,32.1,0.3,5
26-06-1992,29.6,26.7,31.9,3,5
27-06-1992,29.3,26.5,32,2.5,5
28-06-1992,29.6,27.3,32,2.5,5
29-06-1992,29.9,27.1,32.1,3.8,5
30-06-1992,29.2,27.6,31.8,0.5,5
01-07-1992,30.1,28,32.4,6.6,5
02-07-1992,30,28.3,32.2,0,5
03-07-1992,30.1,28.1,32.3,2.3,5
04-07-1992,30,28.1,32.3,0,5
05-07-1992,30.1,28.1,32.4,0,5
06-07-1992,30.2,28.5,32.3,0,5
07-07-1992,29.8,27.1,32.3,0.5,5
08-07-1992,29,,31.8,11.4,5
09-07-1992,28.3,23.6,31.9,69.6,5
10-07-1992,29.3,26.7,32.1,20.1,5
11-07-1992,29,,32.2,0,5
12-07-1992,27.8,24.6,31.2,21.6,5
13-07-1992,28.2,,31.3,0,5
14-07-1992,28.5,26.2,32,0,5
15-07-1992,27.8,25.3,31.3,4.3,5
16-07-1992,26.2,,,12.4,5
17-07-1992,26.2,23.4,29.6,53.3,5
18-07-1992,26.2,24.2,27.5,109.2,5
19-07-1992,27.3,24.5,28.9,101.9,5
20-07-1992,28.2,24.9,30.2,49,5
21-07-1992,28.6,25.8,31.7,16,5
22-07-1992,28.2,26.4,31.1,5.1,5
23-07-1992,28.3,24.8,31.2,25.9,5
24-07-1992,27.8,25.9,31,18.8,5
25-07-1992,28.9,25.3,30.8,12.2,5
26-07-1992,28.9,27.1,30.8,1,5
27-07-1992,28.8,26.4,31.3,2.5,5
28-07-1992,28.2,26.1,30.1,10.9,5
29-07-1992,28.4,26.5,30.3,4.8,5
30-07-1992,28.1,24.5,30.7,33,5
31-07-1992,28.3,25.2,31,6.6,5
01-08-1992,27.9,25.5,31.1,9.9,5
02-08-1992,25.9,,27.7,2.8,5
03-08-1992,26.9,25,30.3,50.8,5
04-08-1992,26.2,25,28.4,18.8,5
05-08-1992,27.2,24.8,30.1,73.4,5
06-08-1992,27.5,25.1,30.2,6.6,5
07-08-1992,28.3,25.6,30.9,5.1,5
08-08-1992,28.8,26.1,31.2,7.1,5
09-08-1992,27.8,25.5,30.5,1,5
10-08-1992,27.9,25.8,30.8,9.1,5
11-08-1992,25.6,,27.3,25.4,5
12-08-1992,26.4,23.5,28,215.4,5
13-08-1992,26.8,,28.1,78.5,5
14-08-1992,25.6,23.8,27.4,43.2,5
15-08-1992,27.2,24.7,30.1,61.2,5
16-08-1992,25.7,24.7,27,25.9,5
17-08-1992,25.6,24.4,27.1,95.5,5
18-08-1992,27.5,24.4,30.5,53.8,5
19-08-1992,28,26,30.7,5.3,5
20-08-1992,27.5,26.2,30.3,2.3,5
21-08-1992,27.3,24.3,28.5,10.7,5
22-08-1992,28.4,26.3,30.7,2.5,5
23-08-1992,27.6,,30.8,0.3,5
24-08-1992,28.4,25.6,31,0,5
25-08-1992,28.1,25.6,30.6,0.5,5
26-08-1992,28.2,25.5,30.8,2.3,5
27-08-1992,26.9,,28.9,2.8,5
28-08-1992,27.1,24.6,29.5,30,5
29-08-1992,28.4,,31,0,5
30-08-1992,26.5,,28.9,0,5
31-08-1992,26.9,,30.4,14.2,5
01-09-1992,25.8,23.7,27.2,7.9,5
02-09-1992,25.6,24.1,,17,5
03-09-1992,26.4,24.1,28.1,124.2,5
04-09-1992,26.8,24.5,30.1,12.7,5
05-09-1992,27.1,24.4,,45.7,5
06-09-1992,27.7,25.9,30.4,19.1,5
07-09-1992,27,25.7,29.9,3,5
08-09-1992,28,25.8,30.9,5.1,5
09-09-1992,27.9,26.2,30.4,0,5
10-09-1992,28.1,26.1,30.7,0,5
11-09-1992,27.9,25.8,30.8,0,5
12-09-1992,27.8,24.7,30.7,,5
13-09-1992,27.5,,30.8,0.3,5
14-09-1992,26.9,23.8,30.6,1.8,5
15-09-1992,27.3,23.4,30.4,14,5
16-09-1992,27.8,24.5,30.9,0,5
17-09-1992,27.2,24.3,30.9,,5
18-09-1992,27.4,23.9,30.8,10.9,5
19-09-1992,27.7,23.5,31.6,0,5
20-09-1992,28.1,24.3,31.7,0,5
21-09-1992,28.6,24.6,31.9,0,5
22-09-1992,29,25.3,32.7,0,5
23-09-1992,28.9,,33,0,5
24-09-1992,28.8,25.1,33.3,0,5
25-09-1992,28.9,25.3,33,0,5
26-09-1992,30.3,26,35.2,0,5
27-09-1992,30,27.2,33.3,0,5
28-09-1992,28.7,,,,5
29-09-1992,27,22.8,34.1,5.3,5
30-09-1992,27.4,23,34,24.9,5
01-10-1992,28.8,24.7,32.1,4.3,5
02-10-1992,28.6,25.1,32.6,0,5
03-10-1992,28.4,24.5,33.3,11.4,5
04-10-1992,29.3,23.2,32.9,22.1,5
05-10-1992,29.1,26.8,31.9,0,5
06-10-1992,28.1,,32.7,0,5
07-10-1992,29.4,24.1,35.3,0,5
08-10-1992,29.7,23.7,35.8,0,5
09-10-1992,29.8,23.3,34.3,0,5
10-10-1992,28.8,,33.5,0,5
11-10-1992,27.3,,30.5,0,5
12-10-1992,27.6,24.4,30.9,0,5
13-10-1992,27.8,24.6,,0,5
14-10-1992,26.7,24.4,,0,5
15-10-1992,27.1,23.5,31,0,5
16-10-1992,27,22.9,31.3,,5
17-10-1992,26.7,22.9,31,0,5
18-10-1992,27.2,23.1,30.3,0,5
19-10-1992,27.5,24.8,30.9,0,5
20-10-1992,27.5,,32.8,0,5
21-10-1992,28.8,25,32.7,0,5
22-10-1992,28.1,25,32.3,0,5
23-10-1992,27.8,24.1,32.1,0,5
24-10-1992,27,,32.4,0,5
25-10-1992,26,,31,0,5
26-10-1992,26.3,21.3,30.9,0,5
27-10-1992,27.3,21.8,34.1,0,5
28-10-1992,28.8,21.8,35.9,0,5
29-10-1992,27.3,,35.3,0,5
30-10-1992,27,20.1,34.5,0,5
31-10-1992,26.8,,34.5,0,5
01-11-1992,26.9,20.6,33.9,0,5
02-11-1992,28.3,20.8,35.4,0,5
03-11-1992,28.7,22.1,36.3,0,5
04-11-1992,28.4,21.7,35.5,0,5
05-11-1992,26.8,21,35.3,0,5
06-11-1992,28.3,20.7,35,0,5
07-11-1992,28.8,23.3,34.5,0,5
08-11-1992,27.3,,34.3,0,5
09-11-1992,29.2,,35.8,0,5
10-11-1992,29.2,,36.3,0,5
11-11-1992,28.2,22.8,35.3,0,5
12-11-1992,27.7,21.9,35.3,0,5
13-11-1992,27.1,21.7,34.3,0,5
14-11-1992,27.8,22.5,34.1,0,5
15-11-1992,26.9,21.4,33.5,0,5
16-11-1992,28.8,,35.1,0,5
17-11-1992,27.7,23.7,33.3,0,5
18-11-1992,27.8,23.1,32.6,0,5
19-11-1992,26.8,,33.3,0,5
20-11-1992,27.9,23.3,32.4,0,5
21-11-1992,27.6,22.9,33.5,0,5
22-11-1992,27.4,22.5,33.8,0,5
23-11-1992,26.6,,32.7,0,5
24-11-1992,26.4,20.4,34.9,0,5
25-11-1992,27.9,22.2,35.1,0,5
26-11-1992,26.7,20.7,33.3,0,5
27-11-1992,27.1,20.8,32.9,0,5
28-11-1992,26.2,21.1,33.6,0,5
29-11-1992,26.3,20.3,34.4,0,5
30-11-1992,25.5,19.1,33.4,0,5
01-12-1992,25.3,20.1,33.9,0,5
02-12-1992,26.8,19.8,34.9,0,5
03-12-1992,25,18.6,32.7,0,5
04-12-1992,26.3,18.9,34.2,0,5
05-12-1992,27.5,21.5,34.4,0,5
06-12-1992,26.7,,34.5,0,5
07-12-1992,26.3,20.1,33.5,0,5
08-12-1992,25.1,19.5,32.3,0,5
09-12-1992,24.9,19.4,32.6,0,5
10-12-1992,25.1,,32.4,0,5
11-12-1992,24.6,18.5,32.1,0,5
12-12-1992,25,18.9,33.1,0,5
13-12-1992,24.1,19.5,32.6,0,5
14-12-1992,23.8,,33.8,0,5
15-12-1992,24.2,18.5,33.2,0,5
16-12-1992,25.5,19,33.8,0,5
17-12-1992,25.2,,33.3,0,5
18-12-1992,25.4,18.3,33.1,0,5
19-12-1992,25.7,20.1,34.1,0,5
20-12-1992,26.4,20.5,34.5,0,5
21-12-1992,26.1,19.8,34.3,0,5
22-12-1992,25.8,20.5,34.1,0,5
23-12-1992,24.6,,33.5,0,5
24-12-1992,25.3,19.1,33.8,0,5
25-12-1992,23.5,16.7,33.1,0,5
26-12-1992,24.3,16.5,32.7,0,5
27-12-1992,23.5,16.5,33,0,5
28-12-1992,23.2,16.3,31.7,0,5
29-12-1992,25.2,16.5,33.9,0,5
30-12-1992,22.9,17,33.3,0,5
31-12-1992,24.8,18.1,33.7,0,5
01-01-1993,24.9,18.3,34.3,0,5
02-01-1993,24.7,18.7,33.9,0,5
03-01-1993,24.1,17.5,32.7,0,5
04-01-1993,24.8,18.7,32.1,0,5
05-01-1993,25.7,18,36,0,5
06-01-1993,26.3,17.8,31.3,0,5
07-01-1993,23.9,19.9,28.5,0,5
08-01-1993,23.7,,29.3,0,5
09-01-1993,23.4,16.4,31.8,0,5
10-01-1993,24.2,17.3,31.3,0,5
11-01-1993,23.8,17.1,31.5,0,5
12-01-1993,22.7,16.5,31.3,0,5
13-01-1993,23.4,16.1,31.9,0,5
14-01-1993,23.9,15.9,32.4,0,5
15-01-1993,23.1,16.9,27.8,0,5
16-01-1993,23.9,17.2,29.3,0,5
17-01-1993,23.7,16.9,32.3,0,5
18-01-1993,22.8,17.2,29.3,0,5
19-01-1993,22.7,16.5,30.5,0,5
20-01-1993,22.9,15.4,28.3,0,5
21-01-1993,22.2,14.1,29.1,0,5
22-01-1993,21.9,15.1,29.1,0,5
23-01-1993,22.4,15,29.9,0,5
24-01-1993,22.3,15.6,32.4,0,5
25-01-1993,23.4,16.8,34.4,0,5
26-01-1993,24.6,16.9,33.5,0,5
27-01-1993,24.5,17.3,35.4,0,5
28-01-1993,24.7,17.3,32.8,0,5
29-01-1993,23.6,,31.1,0,5
30-01-1993,21.8,15.5,30.9,0,5
31-01-1993,24.2,15.3,33.7,0,5
01-02-1993,26.4,17.9,35.3,0,5
02-02-1993,27.4,19.1,35.4,0,5
03-02-1993,25.4,17.1,34.7,0,5
04-02-1993,27.2,18.1,34.5,0,5
05-02-1993,25.8,17.1,34.3,0,5
06-02-1993,25.7,17.5,34.3,0,5
07-02-1993,25.7,18.1,35.1,0,5
08-02-1993,24.3,16.5,33.3,0,5
09-02-1993,23.2,15.8,35.9,0,5
10-02-1993,25,17.1,,0,5
11-02-1993,25.5,17,33.9,0,5
12-02-1993,26.1,17.7,32.9,0,5
13-02-1993,26.3,18.9,34.6,0,5
14-02-1993,25.4,19.1,34.1,0,5
15-02-1993,26.3,21.5,31.7,0,5
16-02-1993,25.8,,34.3,0,5
17-02-1993,24.5,17.7,30.3,0,5
18-02-1993,24.8,20.5,29.9,0,5
19-02-1993,24.2,,28.3,0,5
20-02-1993,23.1,14.1,30.7,0,5
21-02-1993,22.9,,29.9,0,5
22-02-1993,22.9,14.7,31.9,0,5
23-02-1993,23.3,16,30.1,0,5
24-02-1993,24.2,16.5,29.5,0,5
25-02-1993,24.3,20.3,30.1,0,5
26-02-1993,25.7,21.6,32.3,0,5
27-02-1993,25.7,21.1,31.8,0,5
28-02-1993,24.9,20.1,29.9,0,5
01-03-1993,24.2,,30.5,0,5
02-03-1993,23.5,16.3,30.1,0,5
03-03-1993,24.3,18.1,30.4,0,5
04-03-1993,25.7,19.8,30.4,0,5
05-03-1993,25.4,19.5,32.5,0,5
06-03-1993,26.5,18.7,34.3,0,5
07-03-1993,28.8,19.5,39,0,5
08-03-1993,28.9,23.1,38.9,0,5
09-03-1993,27.8,23.9,35.4,0,5
10-03-1993,27.3,23.1,32.9,0,5
11-03-1993,26.4,21.7,31.9,0,5
12-03-1993,27.1,21.1,32.7,0,5
13-03-1993,25.6,21.5,31,0,5
14-03-1993,26.1,22.2,30,0,5
15-03-1993,25.7,21.8,30.3,0,5
16-03-1993,25.3,20.8,29.6,0,5
17-03-1993,27,19.7,31.5,0,5
18-03-1993,28.4,21.7,34.9,0,5
19-03-1993,28.2,23.1,34.3,0,5
20-03-1993,27.2,20.3,31.8,0,5
21-03-1993,26.8,21.3,31.4,0,5
22-03-1993,26.8,22.1,31.7,0,5
23-03-1993,26.6,23.4,31.4,0,5
24-03-1993,27.7,23.5,31,0,5
25-03-1993,27.4,,30.7,0,5
26-03-1993,25.1,,28.1,0,5
27-03-1993,24.7,18.3,,0,5
28-03-1993,26,19.9,31.1,0,5
29-03-1993,28.3,20.9,34.8,0,5
30-03-1993,29.6,23.1,36.7,0,5
31-03-1993,28.2,24.3,32.9,0,5
01-04-1993,26.8,22.1,31.2,0,5
02-04-1993,26.9,21.4,31.8,0,5
03-04-1993,27.1,21.9,32.5,0,5
04-04-1993,27.1,21.5,31.3,0,5
05-04-1993,27.1,22.6,31.3,0,5
06-04-1993,27.9,21.6,33.4,0,5
07-04-1993,27.9,22.6,33.2,0,5
08-04-1993,26.5,22.1,31.4,0,5
09-04-1993,26.8,21.9,31.3,0,5
10-04-1993,26.8,21.8,32,0,5
11-04-1993,26.5,21.3,30.3,0,5
12-04-1993,27.4,23.5,30.7,0,5
13-04-1993,27.3,23.3,30.9,0,5
14-04-1993,27.9,23.1,32.2,0,5
15-04-1993,28.5,23.5,32.1,0,5
16-04-1993,28,24.5,31.8,0,5
17-04-1993,28.8,,32.7,0,5
18-04-1993,28.9,24.5,34,0,5
19-04-1993,28.6,23.1,33,0,5
20-04-1993,27.4,,30.7,0,5
21-04-1993,28,23.5,32.4,0,5
22-04-1993,28.4,24.1,32.2,0,5
23-04-1993,29.3,24.7,33.5,0,5
24-04-1993,29.3,26.4,32.3,0,5
25-04-1993,29.1,25.7,33.9,0,5
26-04-1993,29.7,24.5,33.3,0,5
27-04-1993,29.9,24.5,33.7,0,5
28-04-1993,29.3,,33.3,0,5
29-04-1993,28.9,,32.7,0,5
30-04-1993,28.9,24.6,33,0,5
01-05-1993,29,25.1,33.5,0,5
02-05-1993,29.1,25.4,,0,5
03-05-1993,29.4,25.6,32.5,0,5
04-05-1993,28.6,25.1,32.8,0,5
05-05-1993,29.6,25.7,,0,5
06-05-1993,29.2,,32.5,0,5
07-05-1993,28.9,26.2,32.3,0,5
08-05-1993,29.3,,32.3,0,5
09-05-1993,29.2,,33,0,5
10-05-1993,29.5,25.8,33.8,0,5
11-05-1993,31,25.6,36.7,0,5
12-05-1993,30.6,,33.1,,5
13-05-1993,29.4,25.7,32.5,0,5
14-05-1993,29.9,25.8,32.7,0,5
15-05-1993,29.8,26.5,33.1,0,5
16-05-1993,30.1,26.5,33.2,0,5
17-05-1993,30,26.6,33,0,5
18-05-1993,30.4,27.3,33,0,5
19-05-1993,30.3,27,33.1,0,5
20-05-1993,30.6,27.7,33,0,5
21-05-1993,29.6,26.6,33.2,0,5
22-05-1993,30,27.8,33.3,0,5
23-05-1993,31.7,28.5,34.5,0,5
24-05-1993,29.7,28.5,33.3,,5
25-05-1993,30.5,27.6,33.3,0,5
26-05-1993,30.3,27.9,33.5,0,5
27-05-1993,31.2,28.5,33.3,,5
28-05-1993,30.3,28.7,33.3,0,5
29-05-1993,30.6,28.9,33.8,0,5
30-05-1993,31.1,29.1,33.8,0,5
31-05-1993,31,29.1,33.5,0,5
01-06-1993,31.3,28.6,34,0,5
02-06-1993,30.4,28.2,33.5,0,5
03-06-1993,29.9,,33.3,0,5
04-06-1993,30.4,27.2,33.1,0,5
05-06-1993,30.6,28.2,33.1,0,5
06-06-1993,31.3,28.7,33.7,0,5
07-06-1993,30.6,28.9,,0,5
08-06-1993,30.1,,33.9,0.5,5
09-06-1993,31.1,27.3,34.6,1,5
10-06-1993,30.2,27.4,34.5,1.5,5
11-06-1993,29.4,,,0,5
12-06-1993,29.5,26.8,33,0.5,5
13-06-1993,26.2,,,0,5
